idx,time,x,y,z,picks,latitude,longitude,depth,folder,date
6,2022-04-01 14:06:44.881310+00:00,150.83904503642907,34.74778268164885,21.484375,14,35.80159413594603,-96.831298403308,21.484375,Group_easyQ_20220401,20220401
7,2022-04-01 17:30:39.053046+00:00,-343.8317625914561,-113.57820741865226,72.265625,28,34.41900577820547,-102.2392343690972,72.265625,Group_easyQ_20220401,20220401
8,2022-04-01 18:27:54.127384+00:00,-304.2174679354243,-292.0329142580771,61.328125,40,32.825135406414546,-101.74817507725984,61.328125,Group_easyQ_20220401,20220401
9,2022-04-01 19:28:07.298875+00:00,48.24817938875677,6.936659537842395,12.890625,38,35.56134585181702,-97.96781642019064,12.890625,Group_easyQ_20220401,20220401
10,2022-04-01 19:36:58.579307+00:00,47.23242824373031,6.936659537842395,8.984375,70,35.5613947845175,-97.97901986645144,8.984375,Group_easyQ_20220401,20220401
11,2022-04-01 19:42:22.774823+00:00,423.0603519035199,-140.61679936401964,50.390625,12,34.146701664597984,-93.91459349088198,50.390625,Group_easyQ_20220401,20220401
12,2022-04-01 20:02:24.892228+00:00,239.2093946537309,82.64471698487108,0.390625,48,36.21526005427952,-95.83998554156858,0.390625,Group_easyQ_20220401,20220401
13,2022-04-01 20:18:05.903470+00:00,-65.51594885420656,377.7516347885952,0.390625,7,38.901291846242685,-99.25525169070625,0.390625,Group_easyQ_20220401,20220401
14,2022-04-01 22:13:49.656711+00:00,47.23242824373031,12.344377926915875,0.390625,19,35.610132312322925,-97.97870406317176,0.390625,Group_easyQ_20220401,20220401
0,2022-04-02 00:51:25.414435+00:00,223.97312747833405,-37.87014997162357,8.984375,27,35.13374152476706,-96.04277748960872,8.984375,Group_easyQ_20220402,20220402
1,2022-04-02 01:21:12.408818+00:00,47.23242824373031,11.571846728476809,5.859375,27,35.60316983268022,-97.97874922435687,5.859375,Group_easyQ_20220402,20220402
2,2022-04-02 03:41:39.982311+00:00,50.27968167880968,14.661971522233078,0.390625,42,35.63086939842372,-97.94492911374982,0.390625,Group_easyQ_20220402,20220402
3,2022-04-02 05:07:46.604857+00:00,64.5001977091801,149.08240005063095,1.953125,22,36.84134293429396,-97.7768788301212,1.953125,Group_easyQ_20220402,20220402
4,2022-04-02 05:12:45.681373+00:00,48.24817938875677,6.936659537842395,16.796875,9,35.56134585181702,-97.96781642019064,16.796875,Group_easyQ_20220402,20220402
5,2022-04-02 05:48:59.675115+00:00,64.5001977091801,150.62746244750912,3.515625,37,36.85526446389556,-97.7767477043669,3.515625,Group_easyQ_20220402,20220402
6,2022-04-02 06:05:45.380831+00:00,65.51594885420656,23.932345903501897,8.203125,6,35.71352262755445,-97.77598229560154,8.203125,Group_easyQ_20220402,20220402
7,2022-04-02 06:10:18.633883+00:00,57.38993969399489,5.391597140964258,25.390625,8,35.546933806766354,-97.86709616163532,25.390625,Group_easyQ_20220402,20220402
8,2022-04-02 06:30:47.372350+00:00,47.23242824373031,6.936659537842395,13.671875,50,35.5613947845175,-97.97901986645144,13.671875,Group_easyQ_20220402,20220402
9,2022-04-02 06:40:50.662886+00:00,49.26393053378322,13.889440323794007,0.390625,97,35.62395811344069,-97.95618936206507,0.390625,Group_easyQ_20220402,20220402
10,2022-04-02 06:56:15.773995+00:00,48.24817938875677,13.116909125354944,6.640625,39,35.61704575114131,-97.96744767840556,6.640625,Group_easyQ_20220402,20220402
11,2022-04-02 07:01:22.251794+00:00,48.24817938875677,6.936659537842395,16.796875,15,35.56134585181702,-97.96781642019064,16.796875,Group_easyQ_20220402,20220402
12,2022-04-02 07:45:00.220963+00:00,44.18517480865093,6.936659537842395,12.890625,9,35.56153533659431,-98.01263036323525,12.890625,Group_easyQ_20220402,20220402
13,2022-04-02 07:46:44.273529+00:00,-22.854400763095317,105.82065293804314,12.890625,7,36.45342283597383,-98.75494391698147,12.890625,Group_easyQ_20220402,20220402
14,2022-04-02 07:57:10.328622+00:00,55.35843740394198,-0.01612124810922,7.421875,6,35.498312021959336,-97.88986766371865,7.421875,Group_easyQ_20220402,20220402
15,2022-04-02 08:14:21.335373+00:00,47.23242824373031,6.936659537842395,1.171875,6,35.5613947845175,-97.97901986645144,1.171875,Group_easyQ_20220402,20220402
16,2022-04-02 08:16:45.791460+00:00,63.48444656415364,156.03518083658258,25.390625,21,36.904058430686256,-97.7876842859072,25.390625,Group_easyQ_20220402,20220402
17,2022-04-02 08:22:27.494710+00:00,144.74453816627027,102.73052814428686,5.078125,7,36.41494143538629,-96.8862140320994,5.078125,Group_easyQ_20220402,20220402
18,2022-04-02 08:35:39.677228+00:00,62.46869541912719,151.39999364594814,4.296875,28,36.86236166473,-97.79946220156027,4.296875,Group_easyQ_20220402,20220402
19,2022-04-02 09:42:03.735776+00:00,46.216677098703855,6.936659537842395,8.984375,74,35.56144267621912,-97.99022333942877,8.984375,Group_easyQ_20220402,20220402
20,2022-04-02 10:22:20.105374+00:00,63.48444656415364,150.62746244750912,5.078125,28,36.85533321649129,-97.78813669939228,5.078125,Group_easyQ_20220402,20220402
21,2022-04-02 10:28:28.460901+00:00,-0.5078755725132291,-8.513964430938973,50.390625,18,35.42326226670754,-98.50559238243498,50.390625,Group_easyQ_20220402,20220402
22,2022-04-02 10:33:36.225289+00:00,-0.5078755725132291,14.661971522233078,62.890625,30,35.632148065554595,-98.50560689434656,62.890625,Group_easyQ_20220402,20220402
23,2022-04-02 10:33:39.817479+00:00,47.23242824373031,6.936659537842395,12.890625,45,35.5613947845175,-97.97901986645144,12.890625,Group_easyQ_20220402,20220402
24,2022-04-02 11:02:17.670827+00:00,92.94122976992094,151.39999364594814,4.296875,14,36.85985662424432,-97.4577793852748,4.296875,Group_easyQ_20220402,20220402
25,2022-04-02 11:30:34.905347+00:00,49.26393053378322,13.116909125354944,1.171875,87,35.616995675310314,-97.95623649768196,1.171875,Group_easyQ_20220402,20220402
26,2022-04-02 11:59:04.452475+00:00,-25.901654198174683,103.50305934272596,10.546875,14,36.43246027397735,-98.78885864762329,10.546875,Group_easyQ_20220402,20220402
27,2022-04-02 12:46:54.367841+00:00,38.09066793849219,139.03949447092305,0.390625,23,36.75227972737069,-98.07345196992271,0.390625,Group_easyQ_20220402,20220402
28,2022-04-02 13:55:00.122289+00:00,129.50827099087343,102.73052814428686,8.984375,13,36.4171161917263,-97.05603463320492,8.984375,Group_easyQ_20220402,20220402
29,2022-04-02 14:45:00.759882+00:00,144.74453816627027,102.73052814428686,6.640625,8,36.41494143538629,-96.8862140320994,6.640625,Group_easyQ_20220402,20220402
30,2022-04-02 15:08:53.292212+00:00,63.48444656415364,149.85493124907003,2.734375,19,36.84837243853079,-97.78820124115082,2.734375,Group_easyQ_20220402,20220402
31,2022-04-02 15:32:22.237930+00:00,45.2009259536774,6.936659537842395,16.015625,22,35.56148952691396,-98.00142683854818,16.015625,Group_easyQ_20220402,20220402
32,2022-04-02 15:54:35.885761+00:00,37.07491679346573,162.21543042409513,1.171875,36,36.961153771564895,-98.08369523562854,1.171875,Group_easyQ_20220402,20220402
33,2022-04-02 16:08:22.829802+00:00,135.60277786103217,103.50305934272596,8.984375,8,36.42323464887734,-96.9879692772915,8.984375,Group_easyQ_20220402,20220402
34,2022-04-02 17:05:18.368780+00:00,46.216677098703855,6.936659537842395,25.390625,73,35.56144267621912,-97.99022333942877,25.390625,Group_easyQ_20220402,20220402
35,2022-04-02 20:08:13.574165+00:00,146.77604045632324,106.5931841364822,6.640625,59,36.44942802969103,-96.86284198314284,6.640625,Group_easyQ_20220402,20220402
36,2022-04-02 20:23:47.735586+00:00,502.2889412155836,-150.65970494372755,0.390625,12,34.02155168337552,-93.06477215828627,0.390625,Group_easyQ_20220402,20220402
37,2022-04-02 20:33:29.689261+00:00,48.24817938875677,6.936659537842395,12.890625,41,35.56134585181702,-97.96781642019064,12.890625,Group_easyQ_20220402,20220402
38,2022-04-02 22:28:29.957516+00:00,42.153672518598015,6.936659537842395,12.890625,8,35.561623832881494,-98.0350374870146,12.890625,Group_easyQ_20220402,20220402
39,2022-04-02 23:32:08.173240+00:00,166.07531221182592,-44.82293075757517,8.984375,16,35.08231852629996,-96.67903683765788,8.984375,Group_easyQ_20220402,20220402
0,2022-04-03 00:01:01.721432+00:00,27.933156488227603,88.82496657238363,3.515625,21,36.30012944984456,-98.18901288057602,3.515625,Group_easyQ_20220403,20220403
1,2022-04-03 00:56:42.093467+00:00,142.71303587621736,106.5931841364822,7.421875,16,36.45004092240749,-96.90814520178404,7.421875,Group_easyQ_20220403,20220403
2,2022-04-03 01:02:37.108481+00:00,143.72878702124382,102.73052814428686,6.640625,8,36.41509392880896,-96.8975348300078,6.640625,Group_easyQ_20220403,20220403
3,2022-04-03 04:06:02.543373+00:00,57.38993969399489,-9.286495629378042,8.203125,32,35.41464651759284,-97.86813230299391,8.203125,Group_easyQ_20220403,20220403
4,2022-04-03 04:06:46.744763+00:00,-336.7215045762709,-325.25175579095696,0.390625,7,32.51670151748295,-102.08269907766334,0.390625,Group_easyQ_20220403,20220403
5,2022-04-03 06:51:10.915056+00:00,47.23242824373031,6.936659537842395,8.984375,42,35.5613947845175,-97.97901986645144,8.984375,Group_easyQ_20220403,20220403
6,2022-04-03 06:53:45.257700+00:00,64.5001977091801,-27.054713193476616,5.078125,10,35.25407299295355,-97.79125239960288,5.078125,Group_easyQ_20220403,20220403
7,2022-04-03 07:11:22.694576+00:00,54.34268625891552,4.619065942525189,27.734375,9,35.540143040592824,-97.90075178397744,27.734375,Group_easyQ_20220403,20220403
8,2022-04-03 08:46:06.038044+00:00,47.23242824373031,6.936659537842395,6.640625,92,35.5613947845175,-97.97901986645144,6.640625,Group_easyQ_20220403,20220403
9,2022-04-03 09:36:18.110133+00:00,57.38993969399489,-10.05902682781711,0.390625,137,35.407683947491044,-97.86818664995296,0.390625,Group_easyQ_20220403,20220403
10,2022-04-03 10:07:00.779001+00:00,48.24817938875677,6.936659537842395,31.640625,15,35.56134585181702,-97.96781642019064,31.640625,Group_easyQ_20220403,20220403
11,2022-04-03 10:08:13.506273+00:00,-201.62660228775195,-288.94278946432075,25.390625,6,32.876617114818906,-100.65430991436578,25.390625,Group_easyQ_20220403,20220403
12,2022-04-03 10:31:12.533898+00:00,49.26393053378322,13.889440323794007,0.390625,111,35.62395811344069,-97.95618936206507,0.390625,Group_easyQ_20220403,20220403
13,2022-04-03 11:31:33.403051+00:00,46.216677098703855,6.936659537842395,13.671875,9,35.56144267621912,-97.99022333942877,13.671875,Group_easyQ_20220403,20220403
14,2022-04-03 11:36:00.071508+00:00,65.51594885420656,6.936659537842395,19.140625,8,35.56035473156589,-97.77736247795102,19.140625,Group_easyQ_20220403,20220403
15,2022-04-03 12:12:55.726226+00:00,49.26393053378322,13.889440323794007,0.390625,80,35.62395811344069,-97.95618936206507,0.390625,Group_easyQ_20220403,20220403
16,2022-04-03 12:16:47.616712+00:00,-158.96505419664072,320.5843261041041,99.609375,7,38.37463868713532,-100.3190895419862,99.609375,Group_easyQ_20220403,20220403
17,2022-04-03 13:07:22.883760+00:00,-24.885903053148223,104.275590541165,12.890625,9,36.4394488647449,-98.7775557674876,12.890625,Group_easyQ_20220403,20220403
18,2022-04-03 14:22:42.869349+00:00,54.34268625891552,-10.83155802625618,12.890625,20,35.40089214367888,-97.901784027765,12.890625,Group_easyQ_20220403,20220403
19,2022-04-03 15:41:01.059031+00:00,56.374188548968434,-9.286495629378042,12.890625,18,35.41470450687624,-97.87931521109606,12.890625,Group_easyQ_20220403,20220403
20,2022-04-03 16:10:13.019110+00:00,55.35843740394198,-0.01612124810922,12.890625,8,35.498312021959336,-97.88986766371865,12.890625,Group_easyQ_20220403,20220403
21,2022-04-03 17:45:55.310384+00:00,56.374188548968434,-10.83155802625618,0.390625,62,35.40077932889907,-97.8794219633282,0.390625,Group_easyQ_20220403,20220403
22,2022-04-03 18:53:42.268420+00:00,64.5001977091801,149.08240005063095,0.390625,37,36.84134293429396,-97.7768788301212,0.390625,Group_easyQ_20220403,20220403
23,2022-04-03 21:33:34.649760+00:00,49.26393053378322,10.799315530037738,12.890625,17,35.59610831222213,-97.95637780757754,12.890625,Group_easyQ_20220403,20220403
24,2022-04-03 22:00:03.950588+00:00,57.38993969399489,-9.286495629378042,0.390625,116,35.41464651759284,-97.86813230299391,0.390625,Group_easyQ_20220403,20220403
25,2022-04-03 22:50:18.553938+00:00,117.31925725055592,61.78637462701624,6.640625,20,36.04979007002098,-97.19803506010024,6.640625,Group_easyQ_20220403,20220403
26,2022-04-03 23:15:30.051440+00:00,18.79139618298948,63.33143702389437,18.359375,6,36.07060321636087,-98.2913998098845,18.359375,Group_easyQ_20220403,20220403
0,2022-04-04 01:18:05.832420+00:00,129.50827099087343,112.77343372399474,12.890625,29,36.50759038633028,-97.05435572436572,12.890625,Group_easyQ_20220404,20220404
1,2022-04-04 10:46:09.197634+00:00,48.24817938875677,12.344377926915875,5.859375,57,35.61008329211922,-97.96749382647543,5.859375,Group_easyQ_20220404,20220404
2,2022-04-04 12:29:09.185148+00:00,390.5563152626732,402.4726331386454,0.390625,28,39.03910599208636,-93.989972381867,0.390625,Group_easyQ_20220404,20220404
3,2022-04-04 12:46:47.943439+00:00,49.26393053378322,13.889440323794007,0.390625,100,35.62395811344069,-97.95618936206507,0.390625,Group_easyQ_20220404,20220404
4,2022-04-04 13:08:27.182131+00:00,-33.01191221335989,101.18546574740871,14.453125,8,36.41135707133399,-98.86805328382884,14.453125,Group_easyQ_20220404,20220404
5,2022-04-04 13:09:47.684656+00:00,57.38993969399489,-9.286495629378042,0.390625,114,35.41464651759284,-97.86813230299391,0.390625,Group_easyQ_20220404,20220404
6,2022-04-04 13:57:42.349321+00:00,-22.854400763095317,105.82065293804314,8.984375,12,36.45342283597383,-98.75494391698147,8.984375,Group_easyQ_20220404,20220404
7,2022-04-04 15:21:18.218831+00:00,56.374188548968434,65.64903061921157,0.390625,39,36.090036579396624,-97.87404883812684,0.390625,Group_easyQ_20220404,20220404
8,2022-04-04 17:22:11.969102+00:00,310.311974805583,56.37865623794277,25.390625,9,35.958802781912595,-95.06078322565872,25.390625,Group_easyQ_20220404,20220404
9,2022-04-04 17:39:15.458758+00:00,394.619319842779,111.2283713271166,5.078125,11,36.42128428050281,-94.10106333494844,5.078125,Group_easyQ_20220404,20220404
10,2022-04-04 17:51:01.182279+00:00,152.87054732648198,110.45584012867752,6.640625,8,36.483269852672045,-96.79412745938488,6.640625,Group_easyQ_20220404,20220404
11,2022-04-04 20:02:35.276472+00:00,242.25664808881027,85.73484177862736,1.171875,37,36.24231958812581,-95.80517863431652,1.171875,Group_easyQ_20220404,20220404
12,2022-04-04 20:41:33.494977+00:00,46.216677098703855,6.936659537842395,10.546875,40,35.56144267621912,-97.99022333942877,10.546875,Group_easyQ_20220404,20220404
13,2022-04-04 20:54:20.699760+00:00,-0.5078755725132291,-82.67695948108954,25.390625,8,34.754779145905204,-98.50554693512004,25.390625,Group_easyQ_20220404,20220404
14,2022-04-04 21:25:52.748223+00:00,48.24817938875677,-3.106246041865494,14.453125,7,35.4708324086882,-97.96841347201784,14.453125,Group_easyQ_20220404,20220404
0,2022-04-05 00:21:20.865007+00:00,-207.7211091579107,-264.99432231270964,40.234375,7,33.09125431822128,-100.72479408452357,40.234375,Group_easyQ_20220405,20220405
1,2022-04-05 00:42:14.771878+00:00,43.16942366362447,241.01361266488004,0.390625,31,37.67086700740471,-98.01068297588148,0.390625,Group_easyQ_20220405,20220405
2,2022-04-05 01:07:00.262956+00:00,57.38993969399489,-10.05902682781711,7.421875,41,35.407683947491044,-97.86818664995296,7.421875,Group_easyQ_20220405,20220405
3,2022-04-05 04:14:34.539120+00:00,57.38993969399489,65.64903061921157,3.515625,28,36.08997713945983,-97.86277106097144,3.515625,Group_easyQ_20220405,20220405
4,2022-04-05 07:03:05.673758+00:00,57.38993969399489,-10.05902682781711,0.390625,96,35.407683947491044,-97.86818664995296,0.390625,Group_easyQ_20220405,20220405
5,2022-04-05 07:39:36.138043+00:00,-337.73725572129734,-329.1144117831524,0.390625,7,32.48163060051753,-102.09210446423592,0.390625,Group_easyQ_20220405,20220405
6,2022-04-05 07:58:00.359017+00:00,159.98080534166718,106.5931841364822,31.640625,10,36.44731746240041,-96.71561630724672,31.640625,Group_easyQ_20220405,20220405
7,2022-04-05 08:56:32.900193+00:00,60.43719312907426,23.932345903501897,0.390625,7,35.71384717669442,-97.83210413962932,0.390625,Group_easyQ_20220405,20220405
8,2022-04-05 09:01:05.629075+00:00,-23.87015190812177,106.5931841364822,13.671875,16,36.46035980177997,-98.76629844971396,13.671875,Group_easyQ_20220405,20220405
9,2022-04-05 09:17:12.112417+00:00,40.1221702285451,21.61475230818469,25.390625,15,35.69399633828412,-98.05671504774872,25.390625,Group_easyQ_20220405,20220405
10,2022-04-05 10:20:22.246496+00:00,76.6892114494976,349.1679804463497,0.390625,19,38.64293373646926,-97.61913110399878,0.390625,Group_easyQ_20220405,20220405
11,2022-04-05 18:18:43.099895+00:00,194.5163442725668,-132.89148737962898,0.390625,34,34.28390542998362,-96.38762031787005,0.390625,Group_easyQ_20220405,20220405
12,2022-04-05 20:23:30.436414+00:00,163.02805877674655,-119.7584570061648,0.390625,28,34.40765785599549,-96.72692431567847,0.390625,Group_easyQ_20220405,20220405
0,2022-04-06 00:19:58.199270+00:00,-208.73686030293717,232.5157694820503,3.515625,20,37.57166565094309,-100.86268398499011,3.515625,Group_easyQ_20220406,20220406
1,2022-04-06 00:31:05.972476+00:00,269.68192900452465,-39.415212368501706,4.296875,18,35.1086340983466,-95.54235072948217,4.296875,Group_easyQ_20220406,20220406
2,2022-04-06 03:14:15.119547+00:00,48.24817938875677,13.889440323794007,0.390625,25,35.62400820204894,-97.96740151450598,0.390625,Group_easyQ_20220406,20220406
3,2022-04-06 04:11:55.565622+00:00,56.374188548968434,-10.83155802625618,0.390625,35,35.40077932889907,-97.8794219633282,0.390625,Group_easyQ_20220406,20220406
4,2022-04-06 04:40:52.801917+00:00,259.5244175542601,-37.87014997162357,6.640625,6,35.125209532000376,-95.65314108983944,6.640625,Group_easyQ_20220406,20220406
5,2022-04-06 08:08:09.370235+00:00,45.2009259536774,6.936659537842395,12.890625,51,35.56148952691396,-98.00142683854818,12.890625,Group_easyQ_20220406,20220406
6,2022-04-06 11:04:18.678189+00:00,41.13792137357156,5.391597140964258,50.390625,8,35.54774129982668,-98.0463195521352,50.390625,Group_easyQ_20220406,20220406
7,2022-04-06 11:21:42.848513+00:00,269.68192900452465,-39.415212368501706,0.390625,55,35.1086340983466,-95.54235072948217,0.390625,Group_easyQ_20220406,20220406
8,2022-04-06 15:15:54.996541+00:00,249.36690610399552,102.73052814428686,7.421875,19,36.393494855859466,-95.72073801429303,7.421875,Group_easyQ_20220406,20220406
9,2022-04-06 16:18:20.601704+00:00,241.2408969437838,80.32712338955389,1.171875,28,36.19389265675956,-95.81812974834408,1.171875,Group_easyQ_20220406,20220406
10,2022-04-06 17:26:21.465837+00:00,284.9181961799215,-36.32508757474543,7.421875,9,35.13225574944839,-95.37440381463335,7.421875,Group_easyQ_20220406,20220406
11,2022-04-06 22:35:38.542645+00:00,74.65770915944469,133.63177608184958,1.171875,48,36.7013824166097,-97.66452372761286,1.171875,Group_easyQ_20220406,20220406
0,2022-04-07 00:16:05.055037+00:00,72.62620686939175,134.40430728028866,19.140625,10,36.70850056347019,-97.68718237098464,19.140625,Group_easyQ_20220407,20220407
1,2022-04-07 01:42:03.409557+00:00,63.48444656415364,149.85493124907003,0.390625,29,36.84837243853079,-97.78820124115082,0.390625,Group_easyQ_20220407,20220407
2,2022-04-07 01:59:00.798280+00:00,194.5163442725668,7.709190736281464,66.015625,11,35.55039667342078,-96.3549052866064,66.015625,Group_easyQ_20220407,20220407
3,2022-04-07 02:20:49.975435+00:00,224.9888786233605,-38.64268117006264,2.734375,24,35.126558276547904,-96.03185284939568,2.734375,Group_easyQ_20220407,20220407
4,2022-04-07 03:03:16.644728+00:00,171.1540679369582,41.70056346760047,4.296875,9,35.86089372405785,-96.60517217982569,4.296875,Group_easyQ_20220407,20220407
5,2022-04-07 04:29:19.108987+00:00,267.65042671447173,-39.415212368501706,0.390625,50,35.10917545608179,-95.56460447500534,0.390625,Group_easyQ_20220407,20220407
6,2022-04-07 04:48:17.628249+00:00,46.216677098703855,6.936659537842395,16.796875,13,35.56144267621912,-97.99022333942877,16.796875,Group_easyQ_20220407,20220407
7,2022-04-07 08:32:19.716212+00:00,293.04420534013326,-338.38478616442114,0.390625,17,32.41082608005027,-95.38546535138528,0.390625,Group_easyQ_20220407,20220407
8,2022-04-07 08:38:20.649893+00:00,268.6661778594982,-40.187743566940775,0.390625,35,35.101951172581344,-95.5537280057268,0.390625,Group_easyQ_20220407,20220407
9,2022-04-07 08:39:55.976410+00:00,-324.5324908359534,-341.4749109581775,6.640625,6,32.37429990808459,-101.94764425843871,6.640625,Group_easyQ_20220407,20220407
10,2022-04-07 09:08:24.948658+00:00,337.73725572129734,35.52031388008792,99.609375,6,35.7621275767635,-94.76620399334304,99.609375,Group_easyQ_20220407,20220407
11,2022-04-07 09:33:44.239444+00:00,171.1540679369582,41.70056346760047,1.953125,61,35.86089372405785,-96.60517217982569,1.953125,Group_easyQ_20220407,20220407
12,2022-04-07 10:03:26.004928+00:00,238.19364350870444,-63.36367952011282,0.390625,38,34.90092397002171,-95.89420026167072,0.390625,Group_easyQ_20220407,20220407
13,2022-04-07 10:18:37.822338+00:00,190.45333969246093,-92.7198650607974,25.390625,13,34.64655250609904,-96.4227682104886,25.390625,Group_easyQ_20220407,20220407
14,2022-04-07 12:08:17.305490+00:00,48.24817938875677,193.11667836165788,1.953125,19,37.23907612907978,-97.9562517609,1.953125,Group_easyQ_20220407,20220407
15,2022-04-07 13:07:23.756020+00:00,54.34268625891552,67.19409301608971,6.640625,11,36.10407589926655,-97.89649802977613,6.640625,Group_easyQ_20220407,20220407
16,2022-04-07 15:34:26.700539+00:00,58.40569083902135,144.44721285999657,1.171875,98,36.79997349957158,-97.84555670406984,1.171875,Group_easyQ_20220407,20220407
17,2022-04-07 18:19:24.985066+00:00,-22.854400763095317,107.36571533492123,2.734375,31,36.46734624827177,-98.75498949978206,2.734375,Group_easyQ_20220407,20220407
0,2022-04-08 00:51:17.073052+00:00,52.31118396886259,-2.333714843426425,10.546875,6,35.47758952014243,-97.9236005434232,10.546875,Group_easyQ_20220408,20220408
1,2022-04-08 01:25:51.962325+00:00,52.31118396886259,-1.5611836449873566,15.234375,8,35.48455208068307,-97.92355083483984,15.234375,Group_easyQ_20220408,20220408
2,2022-04-08 01:28:45.351285+00:00,-24.885903053148223,104.275590541165,12.890625,8,36.4394488647449,-98.7775557674876,12.890625,Group_easyQ_20220408,20220408
3,2022-04-08 02:27:41.563391+00:00,50.27968167880968,-0.01612124810922,1.171875,13,35.49858208826159,-97.94584065015312,1.171875,Group_easyQ_20220408,20220408
4,2022-04-08 04:03:50.100103+00:00,55.35843740394198,-11.604089224695244,1.171875,85,35.3938736379863,-97.89065536763684,1.171875,Group_easyQ_20220408,20220408
5,2022-04-08 04:24:46.914578+00:00,56.374188548968434,-10.83155802625618,0.390625,18,35.40077932889907,-97.8794219633282,0.390625,Group_easyQ_20220408,20220408
6,2022-04-08 04:26:27.421011+00:00,238.19364350870444,-64.1362107185519,0.390625,26,34.89396760559061,-95.89442009395532,0.390625,Group_easyQ_20220408,20220408
7,2022-04-08 11:06:07.376640+00:00,244.28815037886324,-62.59114832167375,0.390625,22,34.90643269460642,-95.82736535694212,0.390625,Group_easyQ_20220408,20220408
8,2022-04-08 11:22:22.691474+00:00,54.34268625891552,-11.604089224695244,3.515625,9,35.39392951366527,-97.90183545433516,3.515625,Group_easyQ_20220408,20220408
9,2022-04-08 18:01:19.303231+00:00,238.19364350870444,83.41724818331016,1.171875,29,36.222465118842734,-95.85103519845192,1.171875,Group_easyQ_20220408,20220408
10,2022-04-08 19:02:17.917464+00:00,141.6972847311909,106.5931841364822,0.390625,34,36.45019146044362,-96.91947121883314,0.390625,Group_easyQ_20220408,20220408
11,2022-04-08 19:17:21.090385+00:00,150.83904503642907,-123.62111299836012,0.390625,12,34.37470078195052,-96.86012000518056,0.390625,Group_easyQ_20220408,20220408
12,2022-04-08 19:28:36.303554+00:00,157.9493030516143,50.19840665043022,1.953125,24,35.939661027281936,-96.74961178332444,1.953125,Group_easyQ_20220408,20220408
13,2022-04-08 20:38:23.079727+00:00,59.4214419840478,-246.453573550172,0.390625,15,33.27664986947707,-97.86216564936262,0.390625,Group_easyQ_20220408,20220408
14,2022-04-08 23:02:23.106106+00:00,55.35843740394198,-12.376620423134312,1.171875,74,35.38691101416035,-97.89070773729652,1.171875,Group_easyQ_20220408,20220408
0,2022-04-09 00:26:40.761249+00:00,-18.79139618298948,105.82065293804314,13.671875,10,36.45351103317503,-98.70962085778564,13.671875,Group_easyQ_20220409,20220409
1,2022-04-09 03:06:21.880713+00:00,63.48444656415364,-27.054713193476616,4.296875,16,35.254137846390286,-97.8024130363447,4.296875,Group_easyQ_20220409,20220409
2,2022-04-09 07:25:32.613646+00:00,158.96505419664072,6.164128339403327,4.296875,53,35.54281464602316,-96.74707979501426,4.296875,Group_easyQ_20220409,20220409
3,2022-04-09 09:14:49.254660+00:00,123.41376412071467,-71.0889915045035,50.390625,18,34.85174751029658,-97.1505589833356,50.390625,Group_easyQ_20220409,20220409
4,2022-04-09 09:49:33.382300+00:00,200.6108511427255,-43.27786836069704,1.171875,26,35.08995954462232,-96.30021851425492,1.171875,Group_easyQ_20220409,20220409
0,2022-04-10 02:56:34.836992+00:00,58.40569083902135,90.37002896926175,23.828125,13,36.312688773122936,-97.8496531717271,23.828125,Group_easyQ_20220410,20220410
1,2022-04-10 04:14:48.741514+00:00,71.6104557243653,48.653344253552085,0.390625,19,35.93587776955455,-97.70642267762813,0.390625,Group_easyQ_20220410,20220410
2,2022-04-10 14:48:05.587133+00:00,84.81522060970926,353.8031676369841,0.390625,13,38.683942750301696,-97.5252400829107,0.390625,Group_easyQ_20220410,20220410
3,2022-04-10 14:58:18.808653+00:00,268.6661778594982,-37.87014997162357,1.953125,22,35.12281348700498,-95.55297631529037,1.953125,Group_easyQ_20220410,20220410
4,2022-04-10 16:11:57.404244+00:00,58.40569083902135,144.44721285999657,1.953125,22,36.79997349957158,-97.84555670406984,1.953125,Group_easyQ_20220410,20220410
5,2022-04-10 19:57:53.197365+00:00,48.24817938875677,204.7046463382439,0.390625,13,37.34348340395297,-97.95549983966504,0.390625,Group_easyQ_20220410,20220410
6,2022-04-10 20:02:39.833538+00:00,-25.901654198174683,106.5931841364822,3.515625,103,36.46030708551659,-98.78896189722656,3.515625,Group_easyQ_20220410,20220410
7,2022-04-10 23:24:57.166433+00:00,55.35843740394198,-11.604089224695244,2.734375,68,35.3938736379863,-97.89065536763684,2.734375,Group_easyQ_20220410,20220410
0,2022-04-11 06:36:37.720020+00:00,39.106419083518645,139.81202566936213,1.171875,142,36.7591996364555,-98.06203808285946,1.171875,Group_easyQ_20220411,20220411
1,2022-04-11 10:24:10.500205+00:00,-25.901654198174683,100.41293454896967,13.671875,9,36.40461333200713,-98.78875553966616,13.671875,Group_easyQ_20220411,20220411
2,2022-04-11 13:09:42.801018+00:00,39.106419083518645,139.03949447092305,6.640625,7,36.75223841090465,-98.06207765328531,6.640625,Group_easyQ_20220411,20220411
3,2022-04-11 13:39:45.375116+00:00,141.6972847311909,104.275590541165,6.640625,8,36.42931402849548,-96.91989464052868,6.640625,Group_easyQ_20220411,20220411
4,2022-04-11 14:10:16.001528+00:00,270.6976801495511,-38.64268117006264,8.203125,12,35.11531585578851,-95.53097163072016,8.203125,Group_easyQ_20220411,20220411
